City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,aqi_bucket
Amritsar,21-10-18,41.99,143.94,23.68,29.28,41.44,17.11,0.01,5.58,18.68,6.605,1.7,115.0,Moderate
Amritsar,22-10-18,59.95,182.15,31.6,29.53,59.14,16.11,0.0,5.17,18.41,6.605,1.97,145.0,Moderate
Amritsar,23-10-18,48.96,144.84,25.22,23.73,48.5,14.59,0.0,6.21,22.47,6.605,1.72,137.0,Moderate
Amritsar,24-10-18,61.79,184.57,25.79,24.41,49.42,14.69,0.01,6.63,21.24,6.605,1.46,152.0,Moderate
Amritsar,25-10-18,37.17,106.31,35.32,26.8,63.12,16.05,0.0,6.35,20.92,6.605,1.98,119.0,Moderate
Amritsar,26-10-18,42.12,120.38,31.86,27.04,59.9,15.65,0.01,6.02,22.48,6.605,2.63,107.0,Moderate
Amritsar,27-10-18,48.55,138.69,31.37,26.26,58.63,15.68,0.0,5.78,25.03,6.605,2.57,124.0,Moderate
Amritsar,28-10-18,45.78,130.79,33.67,28.65,63.32,16.09,0.0,5.84,15.61,6.605,2.52,122.0,Moderate
Amritsar,29-10-18,57.31,175.25,31.74,26.18,58.62,15.28,0.02,5.98,21.27,6.605,2.54,138.0,Moderate
Amritsar,30-10-18,57.94,171.82,23.42,20.66,42.66,12.92,0.0,6.3,24.7,6.605,1.96,144.0,Moderate
Amritsar,31-10-18,49.3,143.96,27.24,22.59,46.82,13.69,0.01,6.08,21.03,6.605,2.35,140.0,Moderate
Amritsar,01-11-18,116.63,218.375,23.71,21.4,41.97,13.08,0.0,6.32,19.98,6.605,2.22,251.0,Poor
Amritsar,02-11-18,33.74,87.84,20.17,21.19,41.35,12.48,0.01,6.0,15.41,6.605,1.12,137.0,Moderate
Amritsar,03-11-18,48.76,139.29,22.89,27.79,50.66,13.46,0.0,6.47,14.1,6.605,0.91,112.0,Moderate
Amritsar,04-11-18,27.22,102.81,29.63,32.62,20.68,15.0,0.0,5.88,11.15,2.19,0.28,124.0,Moderate
Amritsar,05-11-18,27.75,106.09,20.97,27.03,34.54,13.25,0.0,6.01,25.27,6.605,1.01,101.0,Moderate
Amritsar,06-11-18,31.86,90.9,25.7,38.29,63.98,14.88,0.0,6.39,13.28,6.605,1.32,74.0,Satisfactory
Amritsar,07-11-18,73.92,213.3,34.67,43.28,75.25,16.74,0.32,19.13,11.34,6.605,2.66,146.0,Moderate
Amritsar,08-11-18,96.85,215.67,29.06,32.62,54.79,14.69,1.13,9.91,30.02,4.68,1.57,237.0,Poor
Amritsar,09-11-18,60.41,112.53,32.1,38.15,70.0,14.92,0.81,3.2,27.13,5.89,2.74,124.0,Moderate
Amritsar,10-11-18,54.89,157.76,33.43,38.02,69.43,9.8,0.01,3.8,26.42,6.605,3.05,114.0,Moderate
Amritsar,11-11-18,62.42,178.25,30.03,34.95,62.91,8.94,0.0,3.59,22.36,6.25,2.07,158.0,Moderate
Amritsar,12-11-18,33.74,96.43,29.16,37.24,64.4,9.23,0.0,2.31,17.17,6.32,1.55,120.0,Moderate
Amritsar,13-11-18,45.16,129.04,29.69,38.7,66.33,9.46,0.0,6.39,15.79,6.13,1.34,101.0,Moderate
Amritsar,14-11-18,42.61,121.76,28.13,36.97,31.55,9.12,0.0,6.39,15.82,6.02,0.5,129.0,Moderate
Amritsar,15-11-18,38.93,111.3,15.73,23.5,34.36,6.05,0.02,3.89,27.39,5.61,0.86,101.0,Moderate
Amritsar,16-11-18,49.87,142.45,24.72,35.8,58.53,8.49,0.0,6.39,19.76,6.06,1.03,115.0,Moderate
Amritsar,17-11-18,71.74,205.11,27.67,38.24,63.92,9.03,0.0,6.39,18.19,6.27,1.61,156.0,Moderate
Amritsar,18-11-18,54.93,152.6,27.31,38.26,63.69,9.08,0.0,6.39,19.12,6.48,1.64,158.0,Moderate
Amritsar,19-11-18,48.16,128.53,21.63,29.8,49.43,7.38,0.01,8.56,24.92,6.41,1.62,117.0,Moderate
Amritsar,20-11-18,52.3,139.23,18.8,27.98,44.79,6.7,0.01,0.71,19.59,5.43,1.91,125.0,Moderate
Amritsar,21-11-18,93.43,147.22,19.47,28.7,46.17,6.87,0.01,5.36,14.99,5.65,1.94,140.0,Moderate
Amritsar,22-11-18,112.18,162.8,26.15,34.1,58.25,8.48,0.0,6.94,11.73,6.605,2.95,306.0,Very Poor
Amritsar,23-11-18,46.38,102.86,18.97,31.23,48.19,7.14,0.0,6.39,8.3,5.56,1.49,134.0,Moderate
Amritsar,24-11-18,45.32,100.78,21.0,33.26,52.26,7.63,0.0,6.39,8.07,6.6,1.61,91.0,Satisfactory
Amritsar,25-11-18,68.66,152.57,25.88,36.7,60.58,8.69,0.0,6.39,8.86,6.605,2.99,121.0,Moderate
Amritsar,26-11-18,63.86,142.12,24.13,33.08,55.21,8.12,0.01,4.71,16.83,6.605,2.81,135.0,Moderate
Amritsar,27-11-18,69.37,154.01,26.61,36.36,60.97,8.73,0.0,6.39,20.57,6.605,2.81,132.0,Moderate
Amritsar,28-11-18,63.2,140.32,23.81,33.88,55.69,8.06,0.0,6.39,19.47,5.39,2.12,127.0,Moderate
Amritsar,29-11-18,65.15,144.93,26.81,33.27,58.08,8.5,0.01,3.23,21.4,6.16,2.62,130.0,Moderate
Amritsar,30-11-18,62.87,139.7,25.09,31.37,54.46,8.06,0.0,7.56,20.76,5.99,2.37,135.0,Moderate
Amritsar,01-12-18,62.95,140.07,29.56,36.7,64.23,9.16,0.01,5.91,16.61,6.47,3.3,125.0,Moderate
Amritsar,02-12-18,41.91,93.07,28.89,38.0,64.86,9.19,0.0,6.39,17.04,6.18,2.65,109.0,Moderate
Amritsar,03-12-18,53.8,123.95,28.33,33.28,47.57,8.6,0.01,9.49,23.99,6.18,1.8,101.0,Moderate
Amritsar,04-12-18,76.21,168.2,21.75,26.18,39.31,7.04,0.02,7.11,23.88,4.83,2.22,115.0,Moderate
Amritsar,05-12-18,61.69,137.47,27.29,33.08,55.41,8.51,0.01,4.06,19.18,5.55,2.84,127.0,Moderate
Amritsar,06-12-18,70.49,156.56,40.56,43.85,77.0325,11.49,0.0,6.39,15.79,6.32,2.84,139.0,Moderate
Amritsar,07-12-18,63.57,141.24,29.04,33.89,60.93,8.88,0.0,6.39,20.74,6.36,1.94,130.0,Moderate
Amritsar,08-12-18,69.19,153.63,34.65,37.59,70.23,9.95,0.01,6.2,16.57,6.52,2.25,131.0,Moderate
Amritsar,09-12-18,73.15,162.47,35.13,41.33,74.45,10.41,0.0,6.39,15.49,6.14,2.95,144.0,Moderate
Amritsar,10-12-18,54.54,121.13,36.59,41.71,76.3,10.68,0.01,3.5,14.76,6.15,2.11,131.0,Moderate
Amritsar,11-12-18,23.84,52.99,35.43,40.65,74.09,10.39,0.01,3.75,15.1,6.605,0.91,94.0,Satisfactory
Amritsar,12-12-18,34.41,76.5,32.68,39.35,70.02,9.81,0.01,0.87,14.24,6.605,0.86,91.0,Satisfactory
Amritsar,13-12-18,35.39,78.62,35.57,41.28,74.85,10.47,0.0,6.39,13.71,6.605,0.83,90.0,Satisfactory
Amritsar,14-12-18,43.93,100.62,25.34,30.82,44.51,7.94,0.02,6.34,16.43,6.22,0.97,99.0,Satisfactory
Amritsar,15-12-18,37.55,84.08,23.99,30.34,47.92,7.68,0.0,6.39,15.08,5.71,1.17,87.0,Satisfactory
Amritsar,16-12-18,49.82,120.8,24.1,31.61,49.1,7.89,0.0,6.39,15.12,6.21,1.29,102.0,Moderate
Amritsar,17-12-18,61.91,138.56,24.94,31.59,53.92,7.86,0.02,4.16,15.63,6.605,2.0,118.0,Moderate
Amritsar,18-12-18,72.97,163.05,30.79,35.39,64.18,9.06,0.01,4.08,13.45,6.28,2.81,138.0,Moderate
Amritsar,19-12-18,81.51,181.02,35.66,37.44,71.01,10.04,0.01,2.73,15.76,6.605,3.4,160.0,Moderate
Amritsar,20-12-18,56.93,126.56,33.91,35.26,67.16,9.44,0.02,4.48,15.72,6.605,2.61,143.0,Moderate
Amritsar,21-12-18,56.6,125.74,32.79,37.83,68.56,9.47,0.0,6.39,13.44,6.18,2.12,110.0,Moderate
Amritsar,22-12-18,62.09,138.1,30.94,29.75,56.49,8.44,0.02,2.4,16.41,6.605,2.59,126.0,Moderate
Amritsar,23-12-18,75.18,166.81,27.1,20.86,47.96,7.31,0.0,6.39,7.26,6.22,2.12,127.0,Moderate
Amritsar,24-12-18,64.23,141.23,24.99,22.13,47.12,7.2,0.01,2.07,9.64,6.605,2.0,149.0,Moderate
Amritsar,25-12-18,68.66,152.5,22.67,22.59,45.26,6.71,0.0,6.39,8.62,6.28,2.36,137.0,Moderate
Amritsar,26-12-18,74.91,178.86,23.65,24.35,45.11,7.13,0.01,1.32,10.14,6.605,2.57,144.0,Moderate
Amritsar,27-12-18,72.08,160.38,26.59,27.11,53.7,8.02,0.01,1.97,9.16,6.605,2.76,154.0,Moderate
Amritsar,28-12-18,70.27,155.08,25.57,27.48,53.03,7.86,0.01,4.17,4.93,6.605,2.19,131.0,Moderate
Amritsar,29-12-18,98.32,218.375,35.3,37.03,72.33,10.92,0.0,6.39,4.3,6.605,3.82,200.0,Moderate
Amritsar,30-12-18,78.83,175.0,30.13,32.62,62.66,9.42,0.0,6.39,6.46,6.605,2.38,174.0,Moderate
Amritsar,31-12-18,78.42,186.41,31.71,33.79,59.08,9.96,0.05,2.98,5.43,6.605,2.41,184.0,Moderate
Amritsar,01-01-19,92.38,205.42,21.66,21.67,44.01,6.61,0.17,2.87,9.65,6.605,2.81,170.0,Moderate
Amritsar,02-01-19,77.42,171.98,38.64,19.65,55.01,9.43,0.05,3.41,6.05,5.49,2.78,176.0,Moderate
Amritsar,03-01-19,45.44,100.89,31.86,27.8,59.66,9.29,0.01,3.54,5.79,6.53,2.44,131.0,Moderate
Amritsar,04-01-19,34.45,76.48,30.01,32.28,62.28,9.37,0.0,3.49,5.19,6.605,1.74,81.0,Satisfactory
Amritsar,05-01-19,28.29,62.82,26.76,29.28,56.04,8.38,0.0,2.33,5.0,6.605,1.6,77.0,Satisfactory
Amritsar,06-01-19,14.54,32.35,27.74,31.28,59.01,8.89,0.0,1.61,5.47,6.605,0.76,70.0,Satisfactory
Amritsar,07-01-19,24.39,55.75,25.4,27.86,46.04,8.11,0.0,1.83,5.24,6.605,1.05,69.0,Satisfactory
Amritsar,08-01-19,27.89,61.97,22.75,25.9,47.27,7.37,0.02,2.92,8.92,6.38,1.26,64.0,Satisfactory
Amritsar,09-01-19,37.34,88.8,16.81,21.51,32.36,5.7,0.04,3.2,9.01,5.14,1.19,75.0,Satisfactory
Amritsar,10-01-19,45.99,102.22,19.81,25.32,44.54,6.57,0.03,2.85,8.68,6.08,1.8,98.0,Satisfactory
Amritsar,11-01-19,69.5,159.89,25.14,28.99,45.0,7.93,0.0,3.76,4.87,5.05,1.9,101.0,Moderate
Amritsar,12-01-19,52.22,115.98,22.07,24.15,45.96,8.42,0.0,3.48,8.24,5.84,1.44,118.0,Moderate
Amritsar,13-01-19,27.56,61.73,33.82,36.82,66.33,15.16,0.0,2.83,5.6,6.605,0.76,83.0,Satisfactory
Amritsar,14-01-19,28.1,73.28,24.32,28.07,45.63,12.34,0.0,6.39,7.37,6.41,0.77,80.0,Satisfactory
Amritsar,15-01-19,47.88,114.7,25.43,30.98,48.25,12.91,0.0,6.39,5.09,6.32,1.13,73.0,Satisfactory
Amritsar,16-01-19,70.18,163.27,30.51,35.91,63.7,14.45,0.0,6.39,4.91,6.605,1.77,133.0,Moderate
Amritsar,17-01-19,64.8,148.01,24.63,28.05,50.91,9.91,0.0,6.39,8.02,6.605,1.91,135.0,Moderate
Amritsar,18-01-19,34.37,82.02,17.31,25.3,37.45,6.53,0.0,6.39,8.96,5.7,1.39,131.0,Moderate
Amritsar,19-01-19,2.85,11.43,17.77,26.75,41.86,6.53,0.0,6.39,6.11,6.605,1.47,56.0,Satisfactory
Amritsar,20-01-19,15.53,54.85,19.33,26.29,42.17,7.2,0.0,6.39,5.23,6.605,1.47,54.0,Satisfactory
Amritsar,21-01-19,14.88,35.71,18.18,18.29,32.3,9.36,0.0,6.39,6.58,4.95,0.52,50.0,Good
Amritsar,22-01-19,9.17,25.17,19.78,18.35,38.13,6.91,0.0,6.39,9.17,6.1,0.35,48.0,Good
Amritsar,23-01-19,10.42,29.31,17.8,20.46,38.27,4.58,0.0,6.39,5.93,6.12,0.37,42.0,Good
Amritsar,24-01-19,39.63,71.3,14.74,20.8,35.54,6.73,0.0,6.39,9.45,5.33,4.04,101.0,Moderate
Amritsar,25-01-19,73.78,119.03,16.16,23.99,40.15,6.75,0.0,6.39,5.35,5.39,2.96,142.0,Moderate
Amritsar,26-01-19,44.72,98.2,16.8,26.97,43.77,6.84,0.0,6.39,4.54,6.605,2.46,122.0,Moderate
Amritsar,27-01-19,34.14,73.32,13.76,24.26,38.02,6.8,0.0,6.39,4.84,5.36,3.03,76.0,Satisfactory
Amritsar,28-01-19,58.49,104.54,14.92,21.57,36.4,6.01,0.0,6.39,8.94,5.27,3.41,90.0,Satisfactory
Amritsar,29-01-19,56.89,94.19,16.31,22.23,38.57,6.6,0.0,6.39,5.5,5.39,2.87,98.0,Satisfactory
Amritsar,30-01-19,70.78,114.9,19.24,22.67,41.92,6.33,0.0,6.39,4.99,5.63,2.74,113.0,Moderate
Amritsar,31-01-19,33.66,52.12,16.11,16.6,32.73,5.05,0.0,6.39,6.87,5.32,2.02,83.0,Satisfactory
Amritsar,01-02-19,34.5,50.39,11.47,13.56,24.78,3.98,0.0,6.39,7.77,5.26,1.24,58.0,Satisfactory
Amritsar,02-02-19,40.16,68.34,11.01,15.32,26.34,1.55,0.0,6.39,4.31,5.3,0.26,62.0,Satisfactory
Amritsar,03-02-19,47.96,88.1,15.4,13.39,28.79,2.18,0.0,6.39,8.42,5.3,0.0,84.0,Satisfactory
Amritsar,04-02-19,67.94,156.16,18.46,14.99,33.44,2.33,0.0,6.39,9.61,5.08,0.49,113.0,Moderate
Amritsar,05-02-19,48.54,154.64,18.18,15.21,31.56,3.36,0.0,6.39,12.19,4.02,2.11,146.0,Moderate
Amritsar,06-02-19,82.06,113.3,16.11,14.76,30.87,4.22,0.0,6.39,7.35,4.29,2.25,154.0,Moderate
Amritsar,07-02-19,45.96,60.92,15.23,14.65,29.88,4.11,0.0,6.39,8.81,4.29,2.25,98.0,Satisfactory
Amritsar,08-02-19,30.86,53.32,11.87,12.28,24.14,3.83,0.0,6.39,18.45,3.52,2.05,71.0,Satisfactory
Amritsar,09-02-19,36.56,73.1,12.28,15.88,28.16,4.63,0.0,6.39,8.52,2.56,1.81,59.0,Satisfactory
Amritsar,10-02-19,72.25,152.76,14.04,18.54,32.58,5.45,0.0,6.39,9.73,2.56,1.81,126.0,Moderate
Amritsar,11-02-19,41.63,133.64,14.03,18.15,32.18,5.83,0.01,4.66,16.8,2.56,1.81,132.0,Moderate
Amritsar,12-02-19,72.66,138.2,16.61,19.13,35.75,7.3,0.01,7.15,12.12,3.44,2.75,121.0,Moderate
Amritsar,13-02-19,77.14,132.69,18.51,19.67,38.19,7.32,0.0,6.39,13.82,3.64,2.97,164.0,Moderate
Amritsar,14-02-19,47.29,84.07,19.34,16.36,33.57,6.89,0.01,3.85,9.04,2.93,2.24,119.0,Moderate
Amritsar,15-02-19,16.68,45.69,17.87,14.11,31.98,5.34,0.0,6.39,10.45,3.19,2.44,51.0,Satisfactory
Amritsar,16-02-19,34.55,73.44,16.61,13.75,30.37,5.4,0.0,6.39,20.75,3.19,2.44,62.0,Satisfactory
Amritsar,17-02-19,61.25,130.3,14.68,15.41,30.1,5.38,0.0,6.39,27.31,3.19,2.44,99.0,Satisfactory
Amritsar,18-02-19,21.95,46.79,13.04,15.49,28.53,6.76,0.01,10.4,26.48,4.12,1.56,85.0,Satisfactory
Amritsar,19-02-19,25.43,54.23,11.04,17.56,28.61,5.87,0.0,6.39,24.43,5.41,0.75,44.0,Good
Amritsar,20-02-19,36.81,81.97,12.33,17.47,28.03,4.93,0.0,6.39,20.42,5.7,2.0,79.0,Satisfactory
Amritsar,21-02-19,44.38,41.67,16.52,16.96,33.48,5.01,0.0,6.39,14.83,3.51,4.59,60.0,Satisfactory
Amritsar,22-02-19,41.11,64.08,15.11,18.64,33.76,5.01,0.0,6.39,16.15,4.3,5.47,92.0,Satisfactory
Amritsar,23-02-19,40.75,90.57,12.45,20.52,32.97,4.98,0.0,6.39,19.68,4.99,8.43,78.0,Satisfactory
Amritsar,24-02-19,63.67,141.48,12.75,22.04,34.8,4.97,0.0,6.39,18.78,6.605,8.85,120.0,Moderate
Amritsar,25-02-19,63.92,144.54,12.67,22.06,34.37,5.07,0.0,6.39,17.68,6.605,8.33,128.0,Moderate
Amritsar,26-02-19,36.2,75.43,8.77,15.32,27.56,7.37,0.5,6.39,27.49,3.24,6.98,96.0,Satisfactory
Amritsar,27-02-19,35.6,79.37,6.31,13.73,20.04,8.96,0.36,2.58,23.62,3.62,7.03,74.0,Satisfactory
Amritsar,28-02-19,37.12,80.11,6.09,9.66,15.73,8.61,0.86,6.39,25.86,3.49,6.14,82.0,Satisfactory
Amritsar,01-03-19,57.28,122.07,10.4,10.54,20.93,9.16,0.51,6.39,21.55,4.57,6.41,109.0,Moderate
Amritsar,02-03-19,19.68,52.76,9.33,9.87,19.2,9.03,0.0,6.39,19.45,4.3,6.12,76.0,Satisfactory
Amritsar,03-03-19,19.43,42.71,10.75,12.18,22.94,7.85,0.1,6.39,20.07,3.52,6.03,46.0,Good
Amritsar,04-03-19,23.77,56.26,8.52,16.42,24.89,6.13,0.21,6.39,17.42,4.41,6.03,48.0,Good
Amritsar,05-03-19,37.84,82.52,12.44,18.54,28.68,11.75,0.5,6.39,33.85,1.52,2.17,101.0,Moderate
Amritsar,06-03-19,46.13,113.27,13.2,19.22,32.1,11.89,0.43,6.39,31.78,1.27,1.73,111.0,Moderate
Amritsar,07-03-19,74.7,125.2,11.29,13.91,22.8,10.05,0.46,6.39,30.3,1.43,1.76,135.0,Moderate
Amritsar,08-03-19,44.85,82.82,7.37,7.4,12.9,18.93,0.72,6.39,21.07,1.05,1.74,96.0,Satisfactory
Amritsar,09-03-19,37.6,67.05,46.4,24.41,46.82,36.48,0.6,6.39,33.0,1.3,1.84,77.0,Satisfactory
Amritsar,10-03-19,67.44,106.6,11.1,7.98,19.05,12.04,0.86,6.39,32.44,2.62,2.15,99.0,Satisfactory
Amritsar,11-03-19,37.63,63.42,11.26,10.68,21.68,8.38,0.67,2.35,27.01,2.14,2.1,85.0,Satisfactory
Amritsar,12-03-19,37.63,77.26,12.21,11.79,23.62,9.69,0.8,6.39,32.35,2.7,2.1,60.0,Satisfactory
Amritsar,13-03-19,69.9,115.62,19.65,20.84,39.47,12.98,0.72,6.39,36.71,4.05,2.15,114.0,Moderate
Amritsar,14-03-19,49.28,78.65,12.11,12.85,24.78,10.83,0.43,6.39,27.47,4.07,2.19,106.0,Moderate
Amritsar,15-03-19,43.24,71.85,11.8,11.91,23.47,11.21,0.57,6.39,32.28,4.4,2.2,74.0,Satisfactory
Amritsar,16-03-19,43.63,68.04,11.74,10.72,22.26,10.45,0.6,6.39,36.99,4.25,2.19,71.0,Satisfactory
Amritsar,17-03-19,74.37,112.38,10.84,10.48,21.32,10.15,0.86,6.39,36.2,5.63,2.22,119.0,Moderate
Amritsar,18-03-19,70.64,116.4,12.84,11.9,24.51,9.6,0.62,6.39,33.02,5.03,2.23,136.0,Moderate
Amritsar,19-03-19,71.22,113.04,18.58,24.78,41.14,17.76,0.67,6.39,24.12,4.93,2.23,142.0,Moderate
Amritsar,20-03-19,30.74,55.69,11.71,16.47,27.48,8.25,0.33,6.39,26.54,2.97,2.09,86.0,Satisfactory
Amritsar,21-03-19,40.85,59.79,12.13,16.42,27.64,8.96,0.5,6.39,22.98,3.55,2.16,61.0,Satisfactory
Amritsar,22-03-19,36.84,66.44,11.88,19.48,30.17,11.02,0.42,6.39,28.92,3.76,2.15,69.0,Satisfactory
Amritsar,23-03-19,54.1,82.51,10.36,16.2,26.41,10.61,0.67,6.39,19.14,5.12,2.2,82.0,Satisfactory
Amritsar,24-03-19,43.03,66.96,10.08,14.85,24.93,9.38,0.61,6.39,15.38,4.77,2.18,71.0,Satisfactory
Amritsar,25-03-19,52.6,85.3,10.05,14.9,24.95,9.26,0.76,6.39,20.49,5.26,2.16,89.0,Satisfactory
Amritsar,26-03-19,66.24,97.35,12.44,15.14,27.57,9.54,0.76,6.39,23.32,5.35,2.23,95.0,Satisfactory
Amritsar,27-03-19,88.86,143.79,24.35,26.09,37.5,27.77,0.88,6.39,20.32,6.605,2.36,148.0,Moderate
Amritsar,28-03-19,86.36,127.89,20.67,26.89,37.36,25.56,0.72,6.39,23.48,6.605,2.33,230.0,Poor
Amritsar,29-03-19,73.09,113.95,15.57,16.56,26.54,15.67,0.74,6.39,22.04,6.44,2.23,139.0,Moderate
Amritsar,30-03-19,60.48,106.94,9.9,10.8,19.4,5.71,0.47,6.39,24.02,4.97,2.1,135.0,Moderate
Amritsar,31-03-19,28.25,67.71,11.09,13.03,23.98,10.74,0.42,6.39,19.17,3.8,2.16,83.0,Satisfactory
Amritsar,01-04-19,43.8,95.73,39.15,35.03,44.67,25.8,0.75,6.39,18.12,4.69,1.96,87.0,Satisfactory
Amritsar,02-04-19,71.36,120.11,46.4,73.505,70.69,51.52,0.53,6.39,24.38,5.9,2.24,118.0,Moderate
Amritsar,03-04-19,54.24,94.69,46.4,73.505,77.0325,51.52,0.76,6.39,27.24,5.81,2.22,139.0,Moderate
Amritsar,04-04-19,66.98,111.23,23.01,66.24,77.0325,42.74,0.73,6.39,29.25,5.57,2.19,110.0,Moderate
Amritsar,05-04-19,84.64,139.75,26.32,66.81,77.0325,32.63,0.83,6.39,25.79,6.605,2.33,167.0,Moderate
Amritsar,06-04-19,92.19,167.42,9.8,22.71,32.14,9.58,0.77,6.39,26.43,6.33,2.22,182.0,Moderate
Amritsar,07-04-19,28.98,72.15,9.91,20.28,30.18,9.14,0.56,6.39,13.72,4.41,2.18,122.0,Moderate
Amritsar,08-04-19,34.9,94.52,12.05,22.68,34.11,10.6,0.32,6.39,15.59,3.76,2.12,90.0,Satisfactory
Amritsar,09-04-19,70.98,129.01,13.6,19.69,33.29,10.49,0.98,6.39,25.69,5.12,2.21,122.0,Moderate
Amritsar,10-04-19,53.72,112.19,14.37,17.95,32.32,10.73,0.76,6.39,28.67,4.41,2.18,114.0,Moderate
Amritsar,11-04-19,53.68,81.89,16.13,17.4,32.6,11.7,0.94,6.39,31.66,4.25,2.14,97.0,Satisfactory
Amritsar,12-04-19,35.58,83.38,15.88,15.89,31.36,12.46,0.61,6.39,24.17,3.7,2.13,89.0,Satisfactory
Amritsar,13-04-19,33.04,85.15,15.38,17.82,30.08,10.67,0.82,6.39,20.66,3.86,1.98,78.0,Satisfactory
Amritsar,14-04-19,43.46,90.03,17.36,19.46,36.82,12.85,1.11,6.39,17.91,4.5,2.24,93.0,Satisfactory
Amritsar,15-04-19,49.03,122.91,15.45,18.11,32.28,11.81,0.62,6.39,22.24,4.71,2.12,111.0,Moderate
Amritsar,16-04-19,38.2,105.68,12.61,14.0,26.07,9.8,0.69,6.39,26.08,2.72,2.06,126.0,Moderate
Amritsar,17-04-19,30.8,54.33,12.33,12.97,23.63,8.87,0.59,6.39,19.07,2.57,1.97,65.0,Satisfactory
Amritsar,18-04-19,31.83,60.62,14.63,16.91,25.02,10.11,0.62,6.39,23.27,3.07,1.7,58.0,Satisfactory
Amritsar,19-04-19,43.3,81.48,17.41,19.0,36.61,12.32,0.93,6.39,27.6,4.32,2.21,87.0,Satisfactory
Amritsar,20-04-19,47.63,96.05,17.24,15.44,31.27,12.44,1.21,6.39,26.86,5.28,2.23,101.0,Moderate
Amritsar,21-04-19,64.79,125.99,17.26,15.45,32.71,12.46,1.02,6.39,28.61,6.52,2.39,124.0,Moderate
Amritsar,22-04-19,79.94,147.5,17.26,15.45,32.71,12.46,0.93,6.39,27.8,6.43,2.33,158.0,Moderate
Amritsar,23-04-19,62.45,130.58,17.26,15.45,32.71,12.46,1.52,6.39,35.21,5.83,2.36,129.0,Moderate
Amritsar,24-04-19,35.46,150.77,14.97,17.48,30.51,11.09,0.39,6.39,28.05,4.38,2.08,149.0,Moderate
Amritsar,25-04-19,36.93,76.91,14.29,16.89,30.26,9.5,1.04,6.39,25.33,3.58,2.09,91.0,Satisfactory
Amritsar,26-04-19,38.07,79.67,15.37,13.76,29.13,8.41,0.8,6.39,30.27,3.33,2.17,82.0,Satisfactory
Amritsar,27-04-19,60.35,110.87,15.37,13.76,29.13,8.41,0.78,6.39,28.28,4.16,2.18,93.0,Satisfactory
Amritsar,28-04-19,61.59,151.49,15.37,13.76,29.13,8.41,0.96,6.39,25.11,4.21,2.19,125.0,Moderate
Amritsar,29-04-19,58.58,131.1,19.03,16.09,35.12,10.79,1.0,6.39,23.26,4.49,2.23,129.0,Moderate
Amritsar,30-04-19,47.27,135.19,22.64,18.39,41.03,13.15,0.63,6.39,25.34,4.05,2.21,124.0,Moderate
Amritsar,01-05-19,43.45,95.71,18.09,17.41,35.08,11.63,1.0,6.39,31.28,3.96,2.19,106.0,Moderate
Amritsar,02-05-19,38.35,110.64,14.47,16.64,30.1,10.42,0.5,29.925,33.26,3.74,2.13,109.0,Moderate
Amritsar,03-05-19,30.74,80.8,14.47,16.64,31.11,10.42,0.89,29.925,37.59,3.24,2.17,97.0,Satisfactory
Amritsar,04-05-19,43.75,100.92,34.72,28.21,57.07,34.44,0.87,29.925,30.69,3.87,2.05,97.0,Satisfactory
Amritsar,05-05-19,74.98,145.44,46.4,69.8,44.3,51.52,0.94,7.94,33.14,4.78,2.2,114.0,Moderate
Amritsar,06-05-19,59.63,118.65,33.67,64.12,48.79,43.0,1.03,14.18,27.67,5.02,2.3,147.0,Moderate
Amritsar,07-05-19,65.93,129.11,33.11,38.61,54.08,50.39,0.97,29.925,29.9,6.59,2.31,119.0,Moderate
Amritsar,08-05-19,54.21,110.82,46.4,72.44,77.0325,51.52,1.29,29.925,29.01,4.83,2.2,120.0,Moderate
Amritsar,09-05-19,84.41,144.68,24.93,29.71,45.5,51.52,0.83,29.925,27.53,5.9,2.32,147.0,Moderate
Amritsar,10-05-19,97.06,176.04,40.72,31.61,60.06,51.52,0.96,14.65,33.36,3.95,2.07,198.0,Moderate
Amritsar,11-05-19,93.87,135.68,13.96,15.08,25.84,30.65,1.07,27.27,19.58,4.58,2.21,244.0,Poor
Amritsar,12-05-19,37.95,76.21,22.15,18.64,35.84,49.09,0.79,26.86,20.99,4.89,2.25,116.0,Moderate
Amritsar,13-05-19,90.72,142.79,10.98,12.11,21.62,18.23,1.03,26.99,19.67,5.46,2.22,174.0,Moderate
Amritsar,14-05-19,36.44,63.95,12.05,10.57,22.38,7.22,0.82,4.84,25.14,4.05,2.19,99.0,Satisfactory
Amritsar,15-05-19,69.3,135.22,12.01,9.09,21.09,6.89,0.8,26.79,19.53,4.88,2.25,112.0,Moderate
Amritsar,16-05-19,34.17,70.38,46.4,39.57,77.0325,51.52,0.66,11.66,18.37,3.76,2.12,101.0,Moderate
Amritsar,17-05-19,38.31,96.81,20.38,14.91,34.47,11.92,0.73,16.1,12.17,4.09,2.22,99.0,Satisfactory
Amritsar,18-05-19,31.87,61.91,15.01,9.74,24.64,7.88,1.06,20.38,19.92,3.72,2.19,76.0,Satisfactory
Amritsar,19-05-19,49.54,105.25,14.5,9.31,23.29,7.51,0.9,22.3,26.86,4.09,2.13,100.0,Satisfactory
Amritsar,20-05-19,37.44,95.69,13.83,10.04,22.93,6.88,0.84,13.1,26.11,3.22,2.08,102.0,Moderate
